"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2988","RT @1027KIISFM: .@LeoDiCaprio's win at the #Oscars got turned into an inspirational mural! <U+2764><U+FE0F> https://t.co/CJkw0EnW1N https://t.co/GpFlc7Vv<U+2026>",FALSE,0,NA,2016-03-04 23:17:57,FALSE,NA,"705895083619397632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makaylalopez101",39,TRUE,FALSE,NA,NA
"2989","RT @InStyle: Someone immortalized @LeoDiCaprio's #Oscars win with a giant mural: https://t.co/MIB1mlrNbA https://t.co/Pmjfmcs1nR",FALSE,0,NA,2016-03-04 23:17:50,FALSE,NA,"705895055555317761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Twitmcic",21,TRUE,FALSE,NA,NA
"2990","RT @nowthisnews: It's almost time for Leo's moment of truth. Here's a look back at his iconic career #Oscars https://t.co/cPhyb7MgIP",FALSE,0,NA,2016-03-04 23:17:49,FALSE,NA,"705895048353701889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slaydine",1269,TRUE,FALSE,NA,NA
"2991","RT @eonline: This day will go down in history as the day Leonardo DiCaprio FINALLY won an Oscar! https://t.co/s1na3szfXj #Oscars https://t.<U+2026>",FALSE,0,NA,2016-03-04 23:17:47,FALSE,NA,"705895041580077056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayolalovee",2960,TRUE,FALSE,NA,NA
"2992","RT @SunnyHMoon: why is morgan freeman me? #oscars https://t.co/3dvlcZXREI",FALSE,0,NA,2016-03-04 23:17:45,FALSE,NA,"705895033405177856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alena_beat",16095,TRUE,FALSE,NA,NA
"2993","RT @BellezasFamosas: Y lleg<U+00F3> , espectacular Jennifer Lawrence #Oscars #Oscars2016 https://t.co/bep471gbAt",FALSE,0,NA,2016-03-04 23:17:43,FALSE,NA,"705895025788510209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelzgz28",20,TRUE,FALSE,NA,NA
"2994","RT @laneandkentnews: #BatmanvSuperman star Amy Adams at the Vanity Fair's #Oscars Afterparty and another pic from Marie Claire (UK) Mag! ht<U+2026>",FALSE,0,NA,2016-03-04 23:17:40,FALSE,NA,"705895011410440192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jennifer7585",4,TRUE,FALSE,NA,NA
"2995","RT @BellezasFamosas: Tremendo escote de Kate Upton en la fiesta de Vanity Fair de los #Oscars https://t.co/rJRwA4l4bx",FALSE,0,NA,2016-03-04 23:17:38,FALSE,NA,"705895005148336128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelzgz28",53,TRUE,FALSE,NA,NA
"2996","RT @mistachrish: Me if I was at the Oscars #oscars #chrish #staceydash #blackhistorymonth  #comedy #awk... (Vine by @_Chezzzz_) https://t.c<U+2026>",FALSE,0,NA,2016-03-04 23:17:37,FALSE,NA,"705895001864204288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DvstinElijah",45,TRUE,FALSE,NA,NA
"2997","RT @NlKEFAMOSA: esse oscar deve ser um cara muito gostoso mesmo esnobando o dicaprio #Oscars https://t.co/znAceDCiQj",FALSE,0,NA,2016-03-04 23:17:36,FALSE,NA,"705894993731387392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","porradesires",145,TRUE,FALSE,NA,NA
"2998","<ed><U+00A0><U+00BD><ed><U+00B3><U+00B9> Me if I was at the Oscars #oscars #chrish #staceydash #blackhistorymonth #comedy #awkward... https://t.co/EA02j7EJK0",FALSE,0,NA,2016-03-04 23:17:35,FALSE,NA,"705894992594735104",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","ayeeesolape",0,FALSE,FALSE,NA,NA
"2999","Me if I was at the Oscars #oscars #chrish #staceydash #blackhistorymonth  #comedy #awk... (Vine by @_Chezzzz_) https://t.co/2MAkk1gPOJ",FALSE,0,NA,2016-03-04 23:17:35,FALSE,NA,"705894991156137984",NA,"<a href=""https://vine.co"" rel=""nofollow"">Vine for Android</a>","ayeeesolape",0,FALSE,FALSE,NA,NA
"3000","RT @seacretdirectus: Next to visit us at the #Oscars gifting suite was @Reggiebenjamin and Polish reality star @Iwonaburnat. https://t.co/u<U+2026>",FALSE,0,NA,2016-03-04 23:17:33,FALSE,NA,"705894984160055296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZadehSean",10,TRUE,FALSE,NA,NA
"3001","RT @Romain_Balcer: L<U+00E9>o quand il est rentr<U+00E9> chez lui apr<U+00E8>s les #Oscars https://t.co/SBXu4Ev8du",FALSE,0,NA,2016-03-04 23:17:33,FALSE,NA,"705894981370843136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_messaoudene",2037,TRUE,FALSE,NA,NA
"3002","What a hero @LeoDiCaprio is with his thank-you speech at the #Oscars he knows what it is all about!Speaks out for #nature and #climatechange",FALSE,0,NA,2016-03-04 23:17:31,FALSE,NA,"705894975440027648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tresemayonaise",0,FALSE,FALSE,NA,NA
"3003","Following up on the #Oscars, we add @abc7kristen to our Hot List today. Should we have put her on the ""best hair"" ballot?",FALSE,0,NA,2016-03-04 23:17:30,FALSE,NA,"705894969924431872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","superhairnet",0,FALSE,FALSE,NA,NA
"3004","RT @Classic_picx: Michael Douglas won the Academy's Best Actor Award for the portrayal of Gordon Gekko in Wall Street (1988). #Oscars https<U+2026>",FALSE,0,NA,2016-03-04 23:17:30,FALSE,NA,"705894969840672770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moore_fraser",527,TRUE,FALSE,NA,NA
"3005","RT @seacretdirectus: Not only did they have 4 dresses on the #Oscars red carpet, but @polatteu and @PatrikSimpson love Seacret too! https:/<U+2026>",FALSE,0,NA,2016-03-04 23:17:28,FALSE,NA,"705894962781618176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZadehSean",3,TRUE,FALSE,NA,NA
"3006","RT @SunnyHMoon: why is morgan freeman me? #oscars https://t.co/3dvlcZXREI",FALSE,0,NA,2016-03-04 23:17:26,FALSE,NA,"705894954808119297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kookid_deee",16095,TRUE,FALSE,NA,NA
"3007","RT @seacretdirectus: The man behind @MondayAt1101AM, @CAgronProducer &amp; his fianc<U+00E9> w/@naomimartinez1 at the Seacet #Oscars gifting suite. ht<U+2026>",FALSE,0,NA,2016-03-04 23:17:26,FALSE,NA,"705894953604481024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZadehSean",4,TRUE,FALSE,NA,NA
"3008","RT @TheMasterBucks: Leo walking into the #Oscars<U+00A0> after party like..... https://t.co/GcVX0ulfru",FALSE,0,NA,2016-03-04 23:17:24,FALSE,NA,"705894945350098944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayolalovee",4081,TRUE,FALSE,NA,NA
"3009","RT @BellezasFamosas: Emily Ratajkowski ,espectacular en la fiesta Vanity Fair de los #Oscars https://t.co/JuMM2BVxLZ",FALSE,0,NA,2016-03-04 23:17:24,FALSE,NA,"705894945073315846",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelzgz28",36,TRUE,FALSE,NA,NA
"3010","RT @CevansOfficial: Vanity Fair Oscar Party <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>.
#Oscars #VoteChrisEvans #KCA https://t.co/XVlRVvFIoD",FALSE,0,NA,2016-03-04 23:17:24,FALSE,NA,"705894944226074624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itsmafsp",23,TRUE,FALSE,NA,NA
"3011","RT @halseyIyrics: gasoline 
#Oscars (CONGRATS LEO!!!!) https://t.co/H7UohHDrDr",FALSE,0,NA,2016-03-04 23:17:23,FALSE,NA,"705894940711096320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Assassin_Tish",743,TRUE,FALSE,NA,NA
"3012","RT @IMCINE: <U+00A1>I<U+00F1><U+00E1>rritu hace historia en los #Oscars al ser el primer mexicano en ganar dos a<U+00F1>os seguidos como mejor director! https://t.co/D<U+2026>",FALSE,0,NA,2016-03-04 23:17:22,FALSE,NA,"705894936042864640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","museodelcinemcm",533,TRUE,FALSE,NA,NA
"3013","RT @meanpIastic: Lady Gaga performing 'Til It Happens To You'! Her vocals! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #Oscars<U+00A0> https://t.co/werqxvuTrC",FALSE,0,NA,2016-03-04 23:17:14,FALSE,NA,"705894903436472321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaLovegame",1048,TRUE,FALSE,NA,NA
"3014","RT @MusicsRebellion: Lady Gaga's Oscar performance in full - she's truly secured her status as a music LEGEND. #Oscars https://t.co/xTJntHP<U+2026>",FALSE,0,NA,2016-03-04 23:17:07,FALSE,NA,"705894875007479808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_rruiz",632,TRUE,FALSE,NA,NA
"3015","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-04 23:17:02,FALSE,NA,"705894854975430657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayolalovee",371063,TRUE,FALSE,NA,NA
"3016","RT @screamqbrasil: VOU USAR ESSA FOTO ENQUANTO AINDA DA! #Oscars https://t.co/RNTt6afNoR",FALSE,0,NA,2016-03-04 23:17:01,FALSE,NA,"705894847606079493",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UmSalvatore",179,TRUE,FALSE,NA,NA
"3017","RT @g1pop: chegando no #oscars https://t.co/BwuIlYNugD",FALSE,0,NA,2016-03-04 23:16:59,FALSE,NA,"705894841243344897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runawpray",165,TRUE,FALSE,NA,NA
"3018","RT @Dory: THIS IS STILL FUNNY #Oscars  https://t.co/C2KT4362yW",FALSE,0,NA,2016-03-04 23:16:56,FALSE,NA,"705894828979134465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GiannaCarrillo",9811,TRUE,FALSE,NA,NA
"3019","RT @Culiones69_: #DomingoDeCuca #Oscars .@GeminisLosDos .@bi_tetezinha .@TotyHotwife .@MarianaArcosM .@SexAdictos_XXX .@pareja062 https://t<U+2026>",FALSE,0,NA,2016-03-04 23:16:52,FALSE,NA,"705894811081973760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maaallllf",47,TRUE,FALSE,NA,NA
"3020","RT @ELVIL: Hoy la gran noche de @LeoDiCaprio #Oscars  #AlfombraRojaPH https://t.co/J93eto7XgN",FALSE,0,NA,2016-03-04 23:16:45,FALSE,NA,"705894781038272512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicoDiaz100_100",507,TRUE,FALSE,NA,NA
"3021","RT @screamqbrasil: BACANA #Oscars https://t.co/Lzv6baNIU4",FALSE,0,NA,2016-03-04 23:16:45,FALSE,NA,"705894779591249920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UmSalvatore",56,TRUE,FALSE,NA,NA
"3022","RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2016-03-04 23:16:41,FALSE,NA,"705894766056181760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piestony62Pi",3342210,TRUE,FALSE,NA,NA
"3023","RT @SeanKlitzner: I liked Kung Fu Panda 3 more than The Revenant. #JackBlack #Oscars",FALSE,0,NA,2016-03-04 23:16:39,FALSE,NA,"705894755570421761",NA,"<a href=""http://google.com"" rel=""nofollow"">OscarsPredictor</a>","oscarspredictor",7,TRUE,FALSE,NA,NA
"3024","RT @JoyceKulhawik: WHY this year's #OSCARS were important! https://t.co/eOKN2FmNX4 @FlickWish @BosMusCoalition @BostonWME @BOFCA @mavensupd<U+2026>",FALSE,0,NA,2016-03-04 23:16:37,FALSE,NA,"705894749064957954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BosMusCoalition",3,TRUE,FALSE,NA,NA
"3025","RT @TVMoJoe: And amazingly, even the #Oscars -- one of the ultimate live events -- gets a DVR lift: Up to 10.8 A18-49 with L+3. Now down ju<U+2026>",FALSE,0,NA,2016-03-04 23:16:34,FALSE,NA,"705894735295021056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","APKeatonLunchbx",6,TRUE,FALSE,NA,NA
"3026","RT @kyriakanon: 28 de febrero, de ahora en adelante, las fiestas patronales de san Leonardo DiCaprio!! (?????????)
#Oscars",FALSE,0,NA,2016-03-04 23:16:23,FALSE,NA,"705894689581338624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","x_XBryancitax_X",3,TRUE,FALSE,NA,NA
"3027","RT @village_print: Check out the incredibly unique the specialty #print process of the #Oscars envelopes: https://t.co/eYFIZyefoM  #NYC htt<U+2026>",FALSE,0,NA,2016-03-04 23:16:20,FALSE,NA,"705894677040525312",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","PrintingDeals",1,TRUE,FALSE,NA,NA
